Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Daily meals frequency,Physical exercise,Carbs,Proteins,Fats,Calories,meal_name,meal_type,diet_type,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,Name_of_Exercise,Sets,Reps,Benefit,Burns Calories (per 30 min),Target Muscle Group,Equipment Needed,Difficulty Level,Body Part,Type of Muscle,Workout,BMI_calc,cal_from_macros,pct_carbs,protein_per_kg,pct_HRR,pct_maxHR,cal_balance,lean_mass_kg,expected_burn,Burns Calories (per 30 min)_bc,Burns_Calories_Bin,Burn_Category
38.92,Male,58.04460275969614,1.93,168.11899565652536,123.36848705411725,62.872705296295514,0.8203475943445855,396.3810039886728,Strength,20.032621950766273,3.69,3.053669861293973,2.1645269574780794,15.582862025744621,3.01,-0.0,73.18111733017163,228.87800103002834,83.6245465175855,1960.8573920990693,Other,Lunch,Paleo,2.6127627854271744,1863.85,293.29,491.68,Grilled,40.37,102.28,4.57,Bird Dogs,4.99,22.88,Targets biceps and forearms,333.51,Chest,Barbell,Intermediate,Legs,Anterior,Hanging leg raises,15.479610190877606,2059.4,0.4996600951733515,1.789108567464447,0.7232973576479347,0.8204865093257682,387.3900000000001,47.16565498547577,893.8068000000001,5.831560618024897e+19,High,Low Burn
24.03,Female,60.14,1.79,176.41445836606087,137.02354176674052,84.30845660298206,1.5141008343348417,946.6667780751941,Cardio,27.205733868219994,2.71,1.1165560164024495,1.030001757402951,18.769701320183515,3.0,0.0,203.28286407439708,62.85095067033643,37.425809128636914,1401.3675411366662,Other,Dinner,Vegan,19.697021714974053,472.47,122.26,440.33,Baked,32.62,119.37,3.51,Flutter Kicks,4.99,19.81,Strengthens lower abs,345.65,Full Body,Dumbbells,Beginner,Arms,Quads,Barbell squats,18.769701320183515,1781.14,0.5014765824135105,1.4830395743265712,0.9551138484509144,0.9717241784727528,-1184.27,48.64186133955638,1361.861,7.809248374090105e+19,Medium,High Burn
18.65,Male,98.88,1.7,184.69257839161926,163.60426229670128,70.25119439645422,0.8341182486912009,1102.8351938925243,HIIT,14.49942000559476,2.4,4.322509735133616,1.9163802779690824,34.214532871972324,3.01,0.0,330.4631911038494,78.98312501013503,55.83972499001122,2140.3427893660387,Other,Breakfast,Balanced,34.43239031657275,281.01,0.72,312.14,Boiled,52.8,33.83,1.16,Step-ups,4.99,24.15,Activates and strengthens glutes,346.13,Legs,Bench or Step,Intermediate,Shoulders,Upper,Leg extensions,34.214532871972324,2014.8,0.4997220567798292,1.0211367313915858,0.7220452503471371,0.8267664426796987,2106.1,64.272,581.4984,7.898270009607586e+19,Medium,High Burn
35.72,Male,100.04998758101104,1.99,170.7434263065067,120.6426272919288,69.52562438815761,0.9039395510499366,731.96560778044,Strength,21.46584012797889,2.51,2.3760456167598547,1.2299130340593134,25.264510386356665,2.97,0.03,43.80857859200715,118.64181708207794,72.94909138511133,1306.3434051623424,Other,Dinner,Low-Carb,4.300144175899467,693.49,68.93,458.27,Baked,57.95,64.16,2.2,Kettlebell Swings,4.01,21.07,Builds lower body power,345.3,Back,Kettlebell,Beginner,Legs,Posterior,Military press,25.226635691017904,1573.84,0.4991867025873023,0.7877877877877878,0.6395499783643446,0.7792441829649653,1514.57,72.78905162636539,911.592,7.744893289486718e+19,Very High,Med Burn
53.1,Female,97.3990493147278,1.95,156.7227270936115,76.78518648036923,85.68216006163334,1.0487207001823973,400.6939984323576,Yoga,34.66043326771408,3.5,2.9369234593751496,1.0096664462445721,25.614477137338017,3.02,-0.02,93.48551491510935,71.7664585428966,54.91615995786357,1155.253333452796,Other,Dinner,Balanced,7.835684919554107,1500.81,147.61,440.51,Baked,53.91,43.7,4.35,Deadlift,4.02,18.93,Targets abdominal muscles,370.21,Full Body,None or Dumbbell,Beginner,Legs,Lats,Close-grip bench press,24.778435239973703,1301.13,0.4992583369840063,0.6930587985565697,0.6916431039899467,0.7785549100344069,1689.94,71.83604672616582,658.9738,1.3681551918305668e+20,Low,Med Burn
33.15,Male,53.12854327708025,1.66,179.47900059391688,152.55672009318997,70.67384477121027,2.341749346754498,1468.9843652377415,Cardio,19.867655168841974,2.5,3.775790370637446,2.185639988125637,19.28020876654095,2.99,0.0,490.6332327186816,99.82603841431656,40.87062605395389,2729.672719017578,Other,Dinner,Vegan,60.35859564521186,124.51,204.73,140.98,Steamed,9.72,44.31,4.79,Incline Push-ups,4.0,24.01,Improves posture and back strength,352.42,Full Body,Bench or Step,Intermediate,Chest,Lower Chest,Crunches,19.219044854115257,1977.79,0.5023789178830917,1.854229607250756,0.4754539340954942,0.6730759155446115,313.25,42.72653042231261,881.0500000000001,9.14994950241899e+19,Medium,High Burn
26.07,Female,72.45,1.67,186.6309638840107,150.96117760479783,50.69675708175271,2.2752257502763307,1917.8935360027983,Cardio,26.246657256510908,1.9,6.108160058902575,2.831932840837143,25.977984151457566,2.0,0.96,52.73666584148044,56.10163933516457,17.996238024754653,597.3193629293719,Other,Breakfast,Paleo,2.5143694285122438,355.57,244.85,397.06,Boiled,50.11,84.18,3.71,Scissors Kicks,4.99,15.0,Builds explosive upper body power,351.39,Full Body,Barbell,Advanced,Legs,Wrist Flexors,Seated cable rows,25.97798415145757,1463.91,0.4992929893231141,1.0165631469979295,0.6289007092198582,0.7428588979667057,1048.37,51.52210655816378,969.8364,8.933782100372113e+19,Very High,High Burn
55.83,Male,54.247718066890755,1.64,155.61162010639566,138.6270230960809,81.88640367254956,0.8007575029622078,412.8112225353147,Cardio,16.814485388469237,2.29,1.2592307497956226,1.1344332051444388,20.169437115887405,3.01,2.94,120.93695749227822,225.93699510248322,131.9370973610623,2574.9296866286068,Other,Lunch,Paleo,5.125452662319683,2184.8,281.61,398.94,Fried,9.16,36.45,4.11,Bulgarian Split Squats,4.01,17.92,Targets obliques and improves core rotation,353.59,Legs,Bench or Sturdy Surface,Beginner,Chest,Lower Chest,Triceps dips,19.65348007138608,2617.69,0.49932574139795,2.4795686719636776,0.8795825066850685,0.9173475429248076,-29.200000000000045,41.39308910372512,784.9698,9.401057731278474e+19,Medium,Med Burn
29.26,Female,121.03,1.87,178.74020079988065,163.75401817747948,69.78468669104448,1.3550435471815667,2198.2574293623775,Cardio,21.437257816102544,3.2,4.50557946932681,2.00828385658065,34.61065515170579,2.99,-0.01,82.24752273581862,113.74340537023203,63.91333328372608,1359.1837119777374,Other,Lunch,Paleo,3.781280946803417,400.73,45.51,395.81,Baked,12.69,59.24,2.98,Plank,5.0,23.11,Full body workout,361.68,Full Body,Parallel Bars or Chair,Intermediate,Abs,Lateral,Dumbbell flyes,34.61065515170579,1996.69,0.5009490707120284,0.8236800793191771,0.5721854304635763,0.6906459508353731,2068.4,81.0249700677429,947.6016,1.1309193740528384e+20,Medium,High Burn
52.04,Male,64.90144262810216,1.69,152.959346603669,131.8417361394148,79.40908975932716,1.851796075207634,1100.7262032552662,Cardio,22.201002125306125,2.7,1.0,1.2321948172514818,22.723799106509635,3.01,3.97,599.5231962440325,258.04350397369996,175.779692501774,5012.284033386896,Other,Lunch,Balanced,56.37010071813771,935.98,128.77,223.55,Baked,30.87,69.11,3.75,Face Pulls,5.01,14.96,Strengthens triceps and chest,335.84,Full Body,Step or Box,Beginner,Legs,Anterior,Crunches,21.595882497111447,2898.47,0.4989114946851269,2.3516536964980546,0.923251730193162,0.9535566945868236,-274.0,49.356132781323296,1209.024,6.172755265180346e+19,Low,High Burn
52.05,Male,62.971713543969464,1.69,170.1503532990429,148.05022136027338,78.85862508580078,0.5930194618046138,404.1020881152758,HIIT,13.92913589594772,2.71,3.7790785449804662,1.8844772549449549,22.04814731415898,3.0,3.98,94.69319647537873,106.38203040047897,54.03335850369491,1290.601134036685,Other,Breakfast,Paleo,4.503691899264131,944.22,130.54,228.62,Raw,31.19,68.27,3.8,Calf Raises,5.0,14.89,Strengthens back and legs,335.44,Full Body,Wall,Intermediate,Forearms,Wrist Extensors,Military press,21.557368439480413,2914.12,0.5009127970021825,2.362189377943804,0.9148170982326348,0.9482424923518762,-781.7600000000002,46.37352767478249,1200.8752,6.11296443082043e+19,Medium,Med Burn
40.01,Female,69.20213335854788,1.99,160.79317860072635,135.84809008284702,90.4854961685547,1.5929211600209727,1049.45719994604,Cardio,24.34461505545978,2.41,1.592517271200427,1.1754090583859704,17.474844917690938,3.99,-0.02,343.31999023101696,82.33163912931677,52.10137585309359,2171.5189001191775,Other,Dinner,Vegetarian,37.71677988921199,1962.26,125.83,382.08,Fried,42.07,43.97,4.21,Zottman Curls,3.99,19.01,Isolates and strengthens triceps,361.56,Legs,Parallel Bars or Chair,Beginner,Forearms,Wrist Extensors,Incline dumbbell flyes,17.39602535289513,2196.76,0.4994082193776289,1.5894904920888373,0.7600403946244078,0.8283125833703869,666.1600000000001,53.35871253440253,838.8191999999999,1.1278577931841094e+20,Low,High Burn
40.15,Female,63.5620942761557,1.53,184.36020779156806,133.81437782823372,51.117572018531924,2.0728693216069853,1277.3227134407553,Strength,23.992699533396877,2.7,5.993283053272968,3.1659309501092663,27.15284475037622,4.0,2.98,865.2160266021442,183.8729813659185,67.02888944765752,4799.616036901169,Other,Breakfast,Vegan,114.98060000973419,2392.66,219.14,293.97,Raw,22.9,59.07,4.19,Face Pulls,5.01,23.0,Improves back strength and posture,356.95,Chest,Bench or Step,Advanced,Back,Lower Chest,Hammer curl,26.916997735913537,2919.1,0.4996060429584461,2.3182034597682906,0.5599581219296127,0.722836562848737,526.9200000000001,47.37725072656217,1377.827,1.0156145022836575e+20,High,High Burn
28.83,Male,79.99,1.98,185.6693878418422,98.78662349918261,66.05026452518928,1.1421928552263325,562.3319725549046,Yoga,15.920409946234422,3.49,6.695851778764636,2.0179426010670776,20.4035302520151,3.0,-0.03,11.697230494006433,144.84131995549782,163.48404866510242,2097.510639783939,Other,Dinner,Keto,0.058138105432205926,1830.53,263.02,431.25,Baked,11.43,11.17,4.68,Deadlift,3.99,14.97,Improves core stability and balance,335.15,Core,Resistance Band,Intermediate,Forearms,Quads,Incline cable crossovers,20.4035302520151,1932.01,0.4986102556404987,1.2101512689086136,0.8584271703596079,0.902665917462696,288.30999999999995,62.82673277125194,1112.698,6.069934606838768e+19,Low,Med Burn
18.98,Female,56.43,1.87,192.3100293301259,161.59044663728326,51.9985461152274,1.2002868504578854,869.5560189083251,Cardio,22.436475394143393,3.7,5.8108103877963,3.1219909054300268,16.137150047184647,3.0,0.99,20.265394202540776,177.3120754494482,99.56693883737974,1686.4123281443738,Other,Dinner,Keto,0.10986549045257822,1851.71,167.37,338.91,Grilled,39.17,23.13,3.5,Thrusters,4.0,19.03,Improves posture and strengthens upper back,333.05,Legs,"Bench, Barbell",Advanced,Shoulders,Lateral,Military press,16.137150047184647,2217.92,0.5017493868128696,1.9452418926103137,0.6302044609665428,0.7762218097969743,963.32,44.26017492846631,412.982,5.766193412715309e+19,Medium,High Burn
56.97,Male,80.01513800425327,1.86,167.3035635601046,99.48629361601442,66.36092336305757,1.2206654984911307,592.0758031622388,Yoga,22.711687335181267,2.81,2.9061166851640197,2.2276948014396005,23.128436236632346,1.97,-0.02,122.52395626541093,93.38803821601718,62.959109996182875,1430.2799678913584,Other,Breakfast,Low-Carb,12.527483486852807,354.82,276.84,165.14,Steamed,7.9,65.26,4.24,Dragon Flags,3.99,15.94,Isolates and strengthens triceps,354.68,Core,Resistance Band or Cable Machine,Intermediate,Chest,Anterior,Cable crossovers,22.089258873858245,1648.29,0.4974852726158625,1.092384192619733,0.7324624650097549,0.817519092802592,1108.39,57.43396560234888,801.5767999999999,9.640419195367788e+19,Very High,Med Burn
52.16,Female,79.49502715746894,1.59,171.37536857088972,164.79563978965876,74.38165509249903,1.981226353688357,2043.3318591667824,Cardio,33.33837026418088,1.51,4.414520018239906,2.274985709712512,31.444573852881188,2.99,0.01,271.95512212258376,49.3815237359354,42.426719216533115,1667.1870563828747,Other,Breakfast,Balanced,23.178209977175996,1890.09,35.75,432.73,Steamed,42.6,23.65,1.98,Dips,4.98,15.04,Builds back strength,355.41,Full Body,Bench or Sturdy Surface,Intermediate,Legs,Anterior,Decline cable crossovers,31.22503065543293,2024.65,0.5009063294890475,1.2719787180136812,0.9728646027601642,0.982486759749639,720.3,52.31924922739025,988.0398,9.803701581369993e+19,Medium,High Burn
54.09,Male,62.432027031654975,1.59,169.04979315766664,159.240195300139,57.581489675220226,2.1947065795347585,1646.001998226095,Cardio,10.941825212821577,1.9,7.0,2.701467273075224,24.69523635602032,2.99,0.03,656.3749323472615,122.66298088208899,34.48146079234089,3426.48480004847,Other,Lunch,Vegetarian,69.85079646439786,969.95,254.37,245.23,Steamed,38.89,7.65,3.81,Dead Bugs,5.0,19.97,Improves posture and back strength,354.76,Legs,Dumbbells or Barbell,Advanced,Shoulders,Lower,Triceps dips,23.36141766544045,1599.34,0.5012817787337276,1.3442262106332543,0.8245894363071459,0.8936490850376748,995.44,42.88006319472581,759.1864,9.65819588304152e+19,Very High,High Burn
49.98,Male,67.31804479422996,1.57,159.91077913552564,101.7166959043181,80.45196466080236,1.3068604778368522,542.9680222764224,Strength,22.76861373662931,1.59,2.505138936360125,1.1365028955626064,27.310659578169485,2.01,0.01,93.19323383951058,20.73021397963226,42.6153598760669,839.2320301611735,Other,Snack,Balanced,14.218684802587148,682.57,69.6,482.37,Raw,28.02,104.82,5.03,Reverse Lunges,4.01,17.04,Builds lower body power,333.5,Legs,Low Bar or TRX,Beginner,Forearms,Quads,Pull-ups,27.0761491338391,1993.92,0.498736157920077,1.4946059334731796,0.4914074943415205,0.6845689924092752,365.75,49.59936616940095,833.75,5.830132703812806e+19,Medium,Med Burn
20.1,Female,71.48,1.69,191.83093699674103,157.33196421784498,75.0112416885324,2.365277780131585,2193.9774667995084,Cardio,26.735073992039812,2.31,2.6494199869334887,2.1111317555398963,25.027134904240054,2.02,-0.01,85.43725934870322,89.94024213341893,64.23468724529785,1279.6221911361692,Other,Dinner,Low-Carb,8.593654688622562,590.76,105.27,381.39,Grilled,27.19,120.72,3.7,Bicycle Crunches,5.0,25.02,Improves hip power and cardiovascular fitness,331.36,Legs,Box or Platform,Intermediate,Forearms,Wrist Extensors,Incline dumbbell flyes,25.027134904240054,2176.05,0.4998598377794628,1.5158086177951873,0.970962678758284,0.980027589515984,885.63,52.12248053373579,848.2816,5.531528766805647e+19,Medium,High Burn
28.14,Male,72.15,1.67,176.46951546628975,129.49099626554516,70.86575130447764,1.3328671282738045,922.3101025029889,Strength,15.933725120343134,1.51,2.2610997040519156,2.2568751039932584,25.870414858904947,1.99,0.97,386.52154563590375,42.05687012432773,67.2784496855534,2319.8197102109066,Other,Snack,Vegetarian,66.02461230910147,671.07,107.2,301.2,Baked,39.19,10.26,4.99,Russian Twists,3.98,25.01,Improves posture and strengthens upper back,352.77,Arms,Bench or Chair,Intermediate,Back,Lower Chest,Seated calf raises,25.870414858904947,1850.36,0.4992758165978512,1.288149688149688,0.5996272713154219,0.7309538718430392,1051.6,55.51797758492068,1037.1437999999998,9.22444253925257e+19,High,High Burn
28.72,Female,60.81,1.62,175.41099382152711,145.89197542105035,70.2701116489844,0.725648228822269,478.4399437789502,HIIT,26.070358805008397,1.91,2.930087613510169,1.7403834522094557,23.171010516689524,1.99,1.0,277.23469148207346,69.13417182592754,40.41414048837878,1749.202717627413,Other,Breakfast,Balanced,26.86204390142256,2455.9,246.82,185.7,Raw,20.64,51.38,2.49,Deadlifts,5.0,19.85,Builds explosive upper body power,365.02,Legs,Pull-up Bar,Intermediate,Chest,Lats,Standing calf raises,23.171010516689524,1972.6,0.5009631957822164,1.630159513237954,0.822065012984687,0.890105635750235,1069.6799999999998,46.66796043820562,620.534,1.2191143670734484e+20,Very High,Med Burn
22.95,Female,81.66,1.85,191.13402498923858,146.3830156992342,72.85023330584922,2.326501800204122,2147.651481645338,Cardio,38.11001964466119,3.52,5.603352223324807,2.215618305292882,23.859751643535425,2.01,0.03,47.05387367750058,64.00294612452457,49.51972691107397,889.9048214077663,Other,Dinner,Low-Carb,5.016795692735314,777.75,16.92,356.98,Roasted,6.15,32.19,2.8,Bicycle Crunches,4.99,17.03,Targets biceps and forearms,352.23,Legs,None or Dumbbells,Intermediate,Legs,Middle,Bent-over rows,23.859751643535425,1548.03,0.5034527754630078,0.943913788880725,0.633985289200936,0.7739404264106137,608.28,59.966979273562366,1127.1360000000002,9.10973202228884e+19,High,High Burn
39.07,Male,107.04056815258875,1.88,161.08723242172863,142.4788705020896,82.98019441481254,0.41105808172792274,450.64963764251905,HIIT,18.656776181548803,3.6,1.7775996837271013,1.0587128684177034,30.285357671058385,3.0,0.06,551.4387602207989,79.64924454755867,61.57126285044981,3078.4933847274788,Other,Breakfast,Vegan,62.365166610094036,782.81,61.7,216.44,Baked,43.32,12.36,1.89,Bird Dogs,4.01,17.91,Improves back strength and posture,370.63,Legs,Parallel Bars or Chair,Beginner,Abs,Lower,Standing calf raises,30.27953825260299,1715.17,0.5007083845916148,0.7993832928424593,0.980965329707682,0.9878952569169962,1964.2,70.71309672201139,533.7072,1.3808874529990689e+20,Low,Med Burn
45.92,Male,62.896567394136405,1.54,157.25325021727488,133.51897557243484,80.11198910511551,0.9586990615366217,552.8152170432783,Cardio,19.110862543051773,2.69,1.4700691477774468,1.146425082359936,26.520731739811268,2.0,0.02,28.442132955483913,16.503336238310506,21.571725079393225,373.9274024897167,Other,Snack,Paleo,1.4854594790324562,217.16,78.25,398.06,Raw,11.81,87.67,1.53,Windshield Wipers,5.01,17.05,Targets upper chest,337.83,Full Body,Dumbbells,Beginner,Chest,Upper,Crunches,26.425198178444933,1878.63,0.5015569856757317,1.50837721397798,0.4215029461619178,0.6361928934010153,-478.07000000000016,48.66213491287458,1087.8126,6.477911299579784e+19,Medium,Med Burn
31.08,Female,58.721492752500154,1.73,180.10624027262776,130.3284813658462,73.31837530848227,1.0783986601326139,582.9749196586239,Strength,22.178767570178763,1.81,4.846486613179022,1.798366311326776,19.62026554595882,3.03,0.0,510.52868741986566,116.57805218975113,55.106081169262,3004.381688961825,Other,Breakfast,Vegan,62.976524133502664,908.75,221.35,328.43,Steamed,38.49,83.09,2.68,Shoulder Press,4.99,18.88,Improves posture and back strength,368.5,Legs,Low Bar or TRX,Intermediate,Abs,Grip Strength,Hyperextensions,19.593036853887533,2479.83,0.5006633519233173,2.1163028649386084,0.5039065712640843,0.6848978738964635,484.4000000000001,46.459624554850045,854.92,1.3173743437555758e+20,Medium,Med Burn
21.1,Female,50.41,1.52,170.68390629591107,122.21550285884905,73.35842138954054,1.90791205166938,816.2828708342767,Cardio,31.808470282221805,2.58,2.8019955440652295,1.0111498616621746,21.818732686980606,3.99,0.02,277.3730945392723,61.505710507602295,32.644944499577946,1649.3197206836999,Other,Lunch,Vegan,37.33845895251681,558.1,162.38,300.08,Steamed,40.82,39.77,3.5,Thrusters,5.01,24.13,Improves posture and strengthens upper back,337.06,Heart,Wall,Beginner,Legs,Triceps,Military press,21.818732686980606,1707.03,0.49883130349203,1.6937115651656418,0.8366441658630666,0.9008486976880304,395.06,37.53094117674144,728.0496,6.358300544632686e+19,Medium,High Burn
37.05,Male,76.64905389686777,1.77,162.41704538411983,82.82423982619034,81.87316621518973,0.7769451386475755,276.8514921396066,Yoga,16.307795708068863,2.09,2.099466882927085,1.283867328882015,24.465847584304562,3.01,-0.03,401.26031656661206,30.57728067228296,73.67031977833462,2390.3832669605918,Other,Snack,Vegan,70.73179154662623,391.64,274.44,365.84,Baked,39.07,38.75,4.96,Mountain Climbers,5.01,16.95,Improves balance and leg strength,355.63,Back,Dumbbells or Barbell,Beginner,Forearms,Triceps,Military press,24.303361103131284,1868.66,0.5008936885254675,1.2343052272130286,0.5724238496435515,0.707330597759787,559.79,56.97673321159688,967.3136,9.853383700253342e+19,Low,Low Burn
32.66,Male,58.36838931672633,1.53,174.22591897405928,126.37448006796329,76.59605947301058,1.1760261844406052,622.1077092846826,Strength,18.422007940801187,2.7,3.844776062504899,2.299990912555883,24.93416605439204,4.0,-0.01,116.81961938575763,166.37093219769105,83.57689609299112,1884.9542711707147,Other,Breakfast,Low-Carb,11.308771645314925,126.0,37.58,102.0,Boiled,15.64,111.55,2.2,Push-ups,4.99,21.92,Full body workout,357.72,Legs,Low Bar or TRX,Intermediate,Abs,Anterior,Seated cable rows,24.79388269469008,2087.69,0.5003233238651332,1.7947966919365954,0.5852193995381063,0.7005668556185395,-1225.2199999999998,44.00115842468336,1316.4096000000002,1.0336501445633707e+20,High,Med Burn
47.62,Male,130.34258685714352,1.61,175.27206997939643,151.23704601832122,49.96134366574564,0.6512060738986782,965.7625936862325,Strength,13.062713154968506,2.9,4.294361444015703,3.0586763396205456,50.28455185260734,2.98,1.03,41.614238279615336,435.35627630788525,256.27973573558717,4214.399679970287,Other,Lunch,Keto,0.19936020548734626,998.8,1.64,120.99,Steamed,47.9,65.49,3.02,Jumping Jacks,5.02,24.04,Improves shoulder health and posture,376.42,Back,Cable Machine,Advanced,Chest,Anterior,Preacher curls,49.94020292426989,2155.11,0.5005220151175578,0.8282734646581692,0.7995263198105278,0.863978020838733,2701.88,84.1425,805.5388,1.5673227127772034e+20,Very High,High Burn
23.56,Female,60.0,1.51,188.4995991174405,97.80870840318057,46.905033977444674,1.2162938708505042,451.60393165847734,Yoga,22.45887107124937,2.5,4.691957787774039,2.820477748005486,26.314635323012148,3.02,0.01,9.287810351650746,121.12310557230431,67.94253140396685,1133.126446331522,Other,Dinner,Keto,0.045392970096648506,2210.0,30.19,174.31,Steamed,9.72,104.73,4.15,Thrusters,3.02,12.0,Improves balance and coordination,160.0,Core,None or Dumbbells,Advanced,Forearms,Quads,Leg curls,26.314635323012148,1618.73,0.4964385660363371,1.3575000000000002,0.7454361907966687,0.8382077741538791,288.8900000000001,42.178567717590106,332.8,1.4596334620018582e+17,Low,Med Burn
41.1,Female,123.01791099107116,1.67,174.2265184730565,175.26256116233853,72.44724151241554,0.8998665985218988,1578.6643583583027,Cardio,26.759073602474412,3.01,3.582759378991895,2.119080481919387,44.10983218870206,1.99,0.01,368.486141354981,107.5828621650851,73.63235955005302,2566.9672500307415,Other,Lunch,Balanced,30.506549785141353,886.76,267.95,381.68,Baked,56.72,42.67,3.13,Turkish Get-ups,2.99,15.08,Improves core rotation strength,183.94,Legs,None or Dumbbells,Intermediate,Arms,Posterior,Triceps pushdowns,43.67671841944853,1604.2599999999998,0.5010908456235275,0.6552007224365816,0.6874203940960516,0.7774339823953054,2154.8,79.1765,301.6616,4.543848784474629e+17,Medium,High Burn
32.76,Female,58.756251718621634,1.67,181.42314645941477,153.93556131140258,65.21873737930854,1.0981784066750906,765.9771948274474,Cardio,33.10233060326219,1.83,4.329840819393296,2.0826992860589133,21.067894768052508,3.99,0.01,86.84814815305785,172.29722273256317,62.79421149154391,1601.7293869663795,Other,Lunch,Paleo,3.663271697589536,713.63,159.66,274.13,Grilled,36.48,47.11,3.12,Plyometric Push-ups,3.99,18.13,Targets lower chest,367.86,Legs,Pull-up Bar,Intermediate,Back,Lower,Decline dumbbell flyes,20.99752590627129,2275.45,0.5010173811773495,1.9497950819672127,0.807258131950832,0.8744416603115808,917.9,44.99146807805364,375.2172000000001,1.2987986860827551e+20,High,High Burn
23.75,Female,50.93,1.67,176.81410419153107,90.48706316116318,78.79254878038512,1.1079935401632042,305.21972684291615,Yoga,35.11486557764985,2.81,2.5074924177628497,1.052819050918504,18.261680232349672,2.0,0.99,210.15118463295673,54.82506053534954,90.70848254142555,1876.2813235460553,Other,Breakfast,Balanced,22.664234198778985,318.24,108.98,311.75,Fried,38.6,115.54,4.41,Plank,5.0,19.05,Targets upper chest,346.99,Core,Step or Box,Beginner,Back,Posterior,Skull crushers,18.261680232349672,2428.05,0.5013241078231502,2.37698802277636,0.5763301372438426,0.7474504090552504,312.46000000000004,39.51519541293521,666.2207999999999,8.05999713312527e+19,Medium,Low Burn
35.98,Female,100.0937503292344,1.99,177.03579576429092,158.54283860119605,62.15194220753707,1.087953452222301,1384.5090093388237,Cardio,30.391219488181342,2.5,3.839950122122821,1.753213847826021,25.275561306339334,2.99,-0.0,151.74760362851674,122.24520161107144,69.22281904365781,1718.976592351273,Other,Lunch,Low-Carb,15.236463335364489,688.77,71.64,463.51,Steamed,58.24,61.23,2.2,Thrusters,4.0,20.99,Builds shoulder width,346.41,Full Body,Step or Box,Intermediate,Back,Lats,Romanian deadlifts,25.26198833362794,1564.85,0.5003163242483304,0.7833866453418632,0.632626791384193,0.7739226869455006,1547.66,76.82605802650826,921.4506,7.95060966913822e+19,Medium,High Burn
25.0,Male,76.09,1.96,192.26992333841253,163.17022326249946,46.15822383010361,0.9523209285870222,953.9472095816132,HIIT,18.673192771763837,2.28,6.315756045579336,3.0188103291978177,19.806851311953356,1.98,0.01,412.6072244013621,237.8474250266802,60.95572567377691,3150.4201287761616,Other,Dinner,Balanced,41.35496823190045,394.71,68.89,172.96,Steamed,27.79,102.14,2.59,Push Ups,5.01,18.05,Improves posture and back strength,333.26,Full Body,Low Bar or TRX,Advanced,Forearms,Lateral,Bird dog,19.80685131195336,1929.12,0.5004561665422577,1.2666579051123668,0.504593990563695,0.6671486569156331,1697.0,58.9782102812062,446.5684,5.795954721859658e+19,Very High,High Burn
46.51,Female,61.785896288064336,1.76,176.8919326253623,146.135149938101,57.97125131332222,2.8473453455575677,1932.100052412604,Cardio,13.06618765463572,2.71,6.7896553879335455,2.7045663053119426,19.946376642582752,3.01,0.01,76.73129122597756,69.86467973580513,32.19447531816808,876.1341617106434,Other,Breakfast,Paleo,2.464983458400869,2163.66,198.92,493.93,Boiled,10.56,116.14,2.68,Tricep Dips,3.99,15.08,Builds lower body power,330.56,Legs,None or Dumbbell,Advanced,Forearms,Wrist Extensors,Barbell curls,19.883135330578515,2169.62,0.500474737511638,1.7535314174378958,0.9190065795570382,0.9460393900104958,287.1400000000001,48.960598965278926,1024.736,5.423399565851162e+19,High,High Burn
54.87,Female,130.16951244250725,1.73,152.13426266457913,90.69173548585192,78.97156547917079,0.6196648912905303,420.7130788648899,Yoga,37.401500600735375,3.11,1.9391201952175452,1.1506067339623565,43.4927703707131,4.02,-0.01,15.872483804508413,171.35207837042094,245.61331636848928,2959.418096016121,Other,Lunch,Keto,0.06354788669183788,600.71,277.26,438.86,Fried,54.89,117.96,2.77,Dead Bugs,5.0,15.95,Improves shoulder mobility and posture,363.36,Back,Dumbbells,Beginner,Chest,Anterior,Donkey kicks,43.20892779578335,2006.86,0.5000049829086234,0.7827868852459017,0.7483057525610718,0.8291887266698754,2593.2,84.05799999999999,494.16960000000006,1.1745541893739902e+20,Low,Med Burn
22.34,Male,54.75,1.62,186.80982279661956,132.5196695554257,80.6817291758374,1.1679137120951675,619.4424197146581,Cardio,19.861549653215874,2.71,4.493216375243894,1.9068080050548635,20.861911294010056,4.0,0.0,33.44883043879906,196.80220268549357,184.7723594776901,2583.9553677963813,Other,Lunch,Keto,0.1364264519044558,819.53,23.85,297.37,Grilled,57.61,96.45,4.6,Pistol Squats,4.0,23.01,Improves back strength and posture,343.39,Full Body,Bench or Chair,Intermediate,Arms,Wrist Flexors,Seated calf raises,20.861911294010056,1552.23,0.4989982154706454,1.414429223744292,0.7735291118588763,0.8664220845612558,-921.8200000000002,42.59272657750163,1112.5836,7.40183418380275e+19,Low,Med Burn
